survey,country,publishedposts,num_posts,platforms,Plan Level,Products,Products_bins,country,publishedposts,num_posts,platforms,Products,Products_bins
2020-10-16,US,0,0-100,SHOPIFY,Free,7167,1-10k,US,0,0-100,SHOPIFY,7167,1-10k
2020-10-16,GB,0,0-100,SHOPIFY,Free,45,0-100,GB,0,0-100,SHOPIFY,45,0-100
2020-10-16,US,103,100-1k,SHOPIFY,Free,2299,1-10k,US,103,100-1k,SHOPIFY,2299,1-10k
2020-10-16,US,625,100-1k,SHOPIFY,Pro,61,0-100,US,625,100-1k,SHOPIFY,61,0-100
2020-10-16,US,1,0-100,SHOPIFY,Pro,498,100-1k,US,1,0-100,SHOPIFY,498,100-1k
2020-10-16,US,0,0-100,SHOPIFY,Free,65,0-100,US,0,0-100,SHOPIFY,65,0-100
2020-10-16,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-16,GB,886,100-1k,SHOPIFY,Pro,339,100-1k,GB,886,100-1k,SHOPIFY,339,100-1k
2020-10-16,GB,0,0-100,SHOPIFY,Pro,98,0-100,GB,0,0-100,SHOPIFY,98,0-100
2020-10-16,US,730,100-1k,SHOPIFY,SuperPro,49,0-100,US,730,100-1k,SHOPIFY,49,0-100
2020-10-16,US,772,100-1k,SHOPIFY,SuperPro,185,100-1k,US,772,100-1k,SHOPIFY,185,100-1k
2020-10-15,US,700,100-1k,SHOPIFY,Pro,46,0-100,US,700,100-1k,SHOPIFY,46,0-100
2020-10-15,US,0,0-100,SHOPIFY,Pro,302,100-1k,US,0,0-100,SHOPIFY,302,100-1k
2020-10-15,GB,0,0-100,SHOPIFY,Free,936,100-1k,GB,0,0-100,SHOPIFY,936,100-1k
2020-10-15,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-15,NL,122,100-1k,SHOPIFY,Pro,72,0-100,NL,122,100-1k,SHOPIFY,72,0-100
2020-10-15,GB,60,0-100,SHOPIFY,Pro,404,100-1k,GB,60,0-100,SHOPIFY,404,100-1k
2020-10-15,US,370,100-1k,SHOPIFY,Pro,541,100-1k,US,370,100-1k,SHOPIFY,541,100-1k
2020-10-14,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-14,RU,2,0-100,SHOPIFY,Pro,2,0-100,RU,2,0-100,SHOPIFY,2,0-100
2020-10-14,RU,170,100-1k,SHOPIFY,Pro,1035,1-10k,RU,170,100-1k,SHOPIFY,1035,1-10k
2020-10-14,US,1,0-100,SHOPIFY,Pro,126,100-1k,US,1,0-100,SHOPIFY,126,100-1k
2020-10-14,US,815,100-1k,SHOPIFY,Pro,337,100-1k,US,815,100-1k,SHOPIFY,337,100-1k
2020-10-14,US,0,0-100,SHOPIFY,Pro,49,0-100,US,0,0-100,SHOPIFY,49,0-100
2020-10-13,US,9,0-100,SHOPIFY,Free,1794,1-10k,US,9,0-100,SHOPIFY,1794,1-10k
2020-10-13,RU,1,0-100,SHOPIFY,Free,33,0-100,RU,1,0-100,SHOPIFY,33,0-100
2020-10-13,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-13,US,1,0-100,SHOPIFY,Free,23,0-100,US,1,0-100,SHOPIFY,23,0-100
2020-10-13,ES,0,0-100,SHOPIFY,Free,19,0-100,ES,0,0-100,SHOPIFY,19,0-100
2020-10-13,GB,794,100-1k,SHOPIFY,Pro,203,100-1k,GB,794,100-1k,SHOPIFY,203,100-1k
2020-10-13,GB,8,0-100,SHOPIFY,Pro,429,100-1k,GB,8,0-100,SHOPIFY,429,100-1k
2020-10-13,HU,0,0-100,SHOPIFY,Free,6,0-100,HU,0,0-100,SHOPIFY,6,0-100
2020-10-12,GB,1115,1-10k,SHOPIFY,Pro,497,100-1k,GB,1115,1-10k,SHOPIFY,497,100-1k
2020-10-12,419,25,0-100,SHOPIFY,Pro,509,100-1k,419,25,0-100,SHOPIFY,509,100-1k
2020-10-12,ES,2,0-100,SHOPIFY,Pro,39,0-100,ES,2,0-100,SHOPIFY,39,0-100
2020-10-12,US,4,0-100,SHOPIFY,Pro,154,100-1k,US,4,0-100,SHOPIFY,154,100-1k
2020-10-12,US,0,0-100,SHOPIFY,Free,19,0-100,US,0,0-100,SHOPIFY,19,0-100
2020-10-12,US,0,0-100,SHOPIFY,Free,3051,1-10k,US,0,0-100,SHOPIFY,3051,1-10k
2020-10-12,GB,35,0-100,SHOPIFY,Free,178,100-1k,GB,35,0-100,SHOPIFY,178,100-1k
2020-10-12,US,0,0-100,SHOPIFY,Free,8,0-100,US,0,0-100,SHOPIFY,8,0-100
2020-10-12,US,1276,1-10k,SHOPIFY,Pro,17460,10-30k,US,1276,1-10k,SHOPIFY,17460,10-30k
2020-10-12,US,92,0-100,SHOPIFY,Pro,0,0-100,US,92,0-100,SHOPIFY,0,0-100
2020-10-12,US,0,0-100,SHOPIFY,Free,13,0-100,US,0,0-100,SHOPIFY,13,0-100
2020-10-12,US,0,0-100,SHOPIFY,Free,50,0-100,US,0,0-100,SHOPIFY,50,0-100
2020-10-11,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-11,US,0,0-100,SHOPIFY,Free,498,100-1k,US,0,0-100,SHOPIFY,498,100-1k
2020-10-11,US,978,100-1k,SHOPIFY,Pro,63,0-100,US,978,100-1k,SHOPIFY,63,0-100
2020-10-11,US,67,0-100,SHOPIFY,Pro,47,0-100,US,67,0-100,SHOPIFY,47,0-100
2020-10-11,GB,0,0-100,SHOPIFY,Pro,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2020-10-11,US,688,100-1k,SHOPIFY,Pro,1216,1-10k,US,688,100-1k,SHOPIFY,1216,1-10k
2020-10-11,AU,15,0-100,SHOPIFY,Pro,14,0-100,AU,15,0-100,SHOPIFY,14,0-100
2020-10-11,NL,39,0-100,SHOPIFY,Pro,11,0-100,NL,39,0-100,SHOPIFY,11,0-100
2020-10-11,US,0,0-100,SHOPIFY,Free,43,0-100,US,0,0-100,SHOPIFY,43,0-100
2020-10-10,US,661,100-1k,SHOPIFY,SuperPro,292,100-1k,US,661,100-1k,SHOPIFY,292,100-1k
2020-10-10,GB,1,0-100,SHOPIFY,SuperPro,42,0-100,GB,1,0-100,SHOPIFY,42,0-100
2020-10-10,GB,0,0-100,SHOPIFY,Free,2195,1-10k,GB,0,0-100,SHOPIFY,2195,1-10k
2020-10-10,US,18,0-100,SHOPIFY,Free,2028,1-10k,US,18,0-100,SHOPIFY,2028,1-10k
2020-10-10,NULL,0,0-100,SHOPIFY,Free,605,100-1k,NULL,0,0-100,SHOPIFY,605,100-1k
2020-10-10,GB,0,0-100,SHOPIFY,Free,204,100-1k,GB,0,0-100,SHOPIFY,204,100-1k
2020-10-10,US,444,100-1k,SHOPIFY,Pro,650,100-1k,US,444,100-1k,SHOPIFY,650,100-1k
2020-10-10,US,0,0-100,SHOPIFY,Pro,389,100-1k,US,0,0-100,SHOPIFY,389,100-1k
2020-10-10,US,0,0-100,SHOPIFY,Free,388,100-1k,US,0,0-100,SHOPIFY,388,100-1k
2020-10-09,US,0,0-100,SHOPIFY,Free,201,100-1k,US,0,0-100,SHOPIFY,201,100-1k
2020-10-09,NULL,0,0-100,SHOPIFY,Free,132,100-1k,NULL,0,0-100,SHOPIFY,132,100-1k
2020-10-08,US,0,0-100,SHOPIFY,Free,178,100-1k,US,0,0-100,SHOPIFY,178,100-1k
2020-10-08,US,0,0-100,SHOPIFY,Free,40,0-100,US,0,0-100,SHOPIFY,40,0-100
2020-10-08,US,0,0-100,SHOPIFY,Free,78,0-100,US,0,0-100,SHOPIFY,78,0-100
2020-10-08,US,20,0-100,SHOPIFY,Free,1920,1-10k,US,20,0-100,SHOPIFY,1920,1-10k
2020-10-08,HU,0,0-100,SHOPIFY,Free,540,100-1k,HU,0,0-100,SHOPIFY,540,100-1k
2020-10-08,GB,0,0-100,SHOPIFY,Free,2,0-100,GB,0,0-100,SHOPIFY,2,0-100
2020-10-08,US,2,0-100,SHOPIFY,Free,3705,1-10k,US,2,0-100,SHOPIFY,3705,1-10k
2020-10-08,US,8,0-100,SHOPIFY,Free,345,100-1k,US,8,0-100,SHOPIFY,345,100-1k
2020-10-08,CA,7,0-100,SHOPIFY,Free,1199,1-10k,CA,7,0-100,SHOPIFY,1199,1-10k
2020-10-08,NULL,0,0-100,SHOPIFY,Free,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2020-10-07,US,0,0-100,SHOPIFY,Free,169,100-1k,US,0,0-100,SHOPIFY,169,100-1k
2020-10-07,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-07,GB,0,0-100,SHOPIFY,Free,26,0-100,GB,0,0-100,SHOPIFY,26,0-100
2020-10-07,US,759,100-1k,SHOPIFY,Pro,131,100-1k,US,759,100-1k,SHOPIFY,131,100-1k
2020-10-07,US,0,0-100,SHOPIFY,Pro,258,100-1k,US,0,0-100,SHOPIFY,258,100-1k
2020-10-07,US,1,0-100,SHOPIFY,Free,6,0-100,US,1,0-100,SHOPIFY,6,0-100
2020-10-07,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-07,US,1,0-100,SHOPIFY,Free,39,0-100,US,1,0-100,SHOPIFY,39,0-100
2020-10-06,US,5,0-100,SHOPIFY,Free,66,0-100,US,5,0-100,SHOPIFY,66,0-100
2020-10-06,US,0,0-100,SHOPIFY,Free,48,0-100,US,0,0-100,SHOPIFY,48,0-100
2020-10-06,US,0,0-100,SHOPIFY,Free,48,0-100,US,0,0-100,SHOPIFY,48,0-100
2020-10-06,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-06,US,99,0-100,SHOPIFY,Free,30,0-100,US,99,0-100,SHOPIFY,30,0-100
2020-10-06,US,2,0-100,SHOPIFY,Pro,2487,1-10k,US,2,0-100,SHOPIFY,2487,1-10k
2020-10-06,US,647,100-1k,SHOPIFY,Pro,367,100-1k,US,647,100-1k,SHOPIFY,367,100-1k
2020-10-06,TR,0,0-100,SHOPIFY,Pro,2217,1-10k,TR,0,0-100,SHOPIFY,2217,1-10k
2020-10-06,ES,0,0-100,SHOPIFY,Free,36,0-100,ES,0,0-100,SHOPIFY,36,0-100
2020-10-06,US,0,0-100,SHOPIFY,Free,71,0-100,US,0,0-100,SHOPIFY,71,0-100
2020-10-06,US,1,0-100,SHOPIFY,Free,16,0-100,US,1,0-100,SHOPIFY,16,0-100
2020-10-05,US,78,0-100,SHOPIFY,Free,748,100-1k,US,78,0-100,SHOPIFY,748,100-1k
2020-10-05,US,1,0-100,SHOPIFY,Free,5,0-100,US,1,0-100,SHOPIFY,5,0-100
2020-10-05,US,0,0-100,SHOPIFY,Free,19,0-100,US,0,0-100,SHOPIFY,19,0-100
2020-10-05,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-05,US,130,100-1k,SHOPIFY,Free,13,0-100,US,130,100-1k,SHOPIFY,13,0-100
2020-10-04,US,47,0-100,SHOPIFY,Pro,72,0-100,US,47,0-100,SHOPIFY,72,0-100
2020-10-04,US,0,0-100,SHOPIFY,Pro,42,0-100,US,0,0-100,SHOPIFY,42,0-100
2020-10-04,US,0,0-100,SHOPIFY,Free,7,0-100,US,0,0-100,SHOPIFY,7,0-100
2020-10-04,DE,4315,1-10k,SHOPIFY,SuperPro,6244,1-10k,DE,4315,1-10k,SHOPIFY,6244,1-10k
2020-10-04,US,0,0-100,SHOPIFY,SuperPro,41,0-100,US,0,0-100,SHOPIFY,41,0-100
2020-10-04,NULL,69,0-100,SHOPIFY,Pro,249,100-1k,NULL,69,0-100,SHOPIFY,249,100-1k
2020-10-04,US,36,0-100,SHOPIFY,Pro,921,100-1k,US,36,0-100,SHOPIFY,921,100-1k
2020-10-03,NULL,0,0-100,SHOPIFY,Free,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2020-10-03,US,0,0-100,SHOPIFY,Free,20,0-100,US,0,0-100,SHOPIFY,20,0-100
2020-10-03,US,7,0-100,SHOPIFY,Pro,30,0-100,US,7,0-100,SHOPIFY,30,0-100
2020-10-03,AU,1,0-100,SHOPIFY,Pro,11,0-100,AU,1,0-100,SHOPIFY,11,0-100
2020-10-03,NULL,0,0-100,SHOPIFY,Free,365,100-1k,NULL,0,0-100,SHOPIFY,365,100-1k
2020-10-02,US,85,0-100,SHOPIFY,Pro,51,0-100,US,85,0-100,SHOPIFY,51,0-100
2020-10-02,US,6,0-100,SHOPIFY,Pro,522,100-1k,US,6,0-100,SHOPIFY,522,100-1k
2020-10-02,GB,0,0-100,SHOPIFY,Pro,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2020-10-02,US,296,100-1k,SHOPIFY,Pro,50,0-100,US,296,100-1k,SHOPIFY,50,0-100
2020-10-02,US,843,100-1k,SHOPIFY,Pro,600,100-1k,US,843,100-1k,SHOPIFY,600,100-1k
2020-10-02,NULL,87,0-100,SHOPIFY,Pro,637,100-1k,NULL,87,0-100,SHOPIFY,637,100-1k
2020-10-02,GB,0,0-100,SHOPIFY,Free,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2020-10-02,US,0,0-100,SHOPIFY,Free,351,100-1k,US,0,0-100,SHOPIFY,351,100-1k
2020-10-02,HK,113,100-1k,SHOPIFY,Pro,9,0-100,HK,113,100-1k,SHOPIFY,9,0-100
2020-10-02,BR,58,0-100,SHOPIFY,Pro,29,0-100,BR,58,0-100,SHOPIFY,29,0-100
2020-10-01,AU,4,0-100,SHOPIFY,Pro,11,0-100,AU,4,0-100,SHOPIFY,11,0-100
2020-10-01,GB,0,0-100,SHOPIFY,Free,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2020-10-01,GB,10,0-100,SHOPIFY,Pro,101,100-1k,GB,10,0-100,SHOPIFY,101,100-1k
2020-10-01,US,0,0-100,SHOPIFY,Pro,407,100-1k,US,0,0-100,SHOPIFY,407,100-1k
2020-10-01,US,568,100-1k,SHOPIFY,Pro,493,100-1k,US,568,100-1k,SHOPIFY,493,100-1k
2020-10-01,GB,0,0-100,SHOPIFY,Pro,169,100-1k,GB,0,0-100,SHOPIFY,169,100-1k
2020-10-01,US,322,100-1k,SHOPIFY,Pro,12,0-100,US,322,100-1k,SHOPIFY,12,0-100
2020-10-01,US,4,0-100,SHOPIFY,Pro,0,0-100,US,4,0-100,SHOPIFY,0,0-100
2020-10-01,GB,6,0-100,SHOPIFY,Free,28,0-100,GB,6,0-100,SHOPIFY,28,0-100
2020-10-01,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-10-01,US,88,0-100,SHOPIFY,Pro,1111,1-10k,US,88,0-100,SHOPIFY,1111,1-10k
2020-10-01,US,0,0-100,SHOPIFY,Pro,93,0-100,US,0,0-100,SHOPIFY,93,0-100
2020-10-01,US,118,100-1k,SHOPIFY,Free,76,0-100,US,118,100-1k,SHOPIFY,76,0-100
2020-09-30,GB,587,100-1k,SHOPIFY,Pro,0,0-100,GB,587,100-1k,SHOPIFY,0,0-100
2020-09-30,US,1574,1-10k,BIGCOMMERCE,Pro,1160,1-10k,US,1574,1-10k,BIGCOMMERCE,1160,1-10k
2020-09-30,US,0,0-100,SHOPIFY,Pro,832,100-1k,US,0,0-100,SHOPIFY,832,100-1k
2020-09-30,US,0,0-100,SHOPIFY,Free,185,100-1k,US,0,0-100,SHOPIFY,185,100-1k
2020-09-30,US,3240,1-10k,SHOPIFY,Pro,895,100-1k,US,3240,1-10k,SHOPIFY,895,100-1k
2020-09-30,US,0,0-100,SHOPIFY,Pro,242,100-1k,US,0,0-100,SHOPIFY,242,100-1k
2020-09-30,FR,24,0-100,SHOPIFY,Free,144,100-1k,FR,24,0-100,SHOPIFY,144,100-1k
2020-09-29,US,0,0-100,SHOPIFY,Free,627,100-1k,US,0,0-100,SHOPIFY,627,100-1k
2020-09-29,ZA,0,0-100,SHOPIFY,Free,104,100-1k,ZA,0,0-100,SHOPIFY,104,100-1k
2020-09-29,US,26,0-100,SHOPIFY,Pro,363,100-1k,US,26,0-100,SHOPIFY,363,100-1k
2020-09-29,US,4,0-100,SHOPIFY,Pro,4,0-100,US,4,0-100,SHOPIFY,4,0-100
2020-09-29,US,0,0-100,SHOPIFY,Free,127,100-1k,US,0,0-100,SHOPIFY,127,100-1k
2020-09-29,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2020-09-29,US,0,0-100,SHOPIFY,Free,1379,1-10k,US,0,0-100,SHOPIFY,1379,1-10k
2020-09-29,US,0,0-100,SHOPIFY,Free,2649,1-10k,US,0,0-100,SHOPIFY,2649,1-10k
2020-09-29,US,1010,1-10k,SHOPIFY,Pro,0,0-100,US,1010,1-10k,SHOPIFY,0,0-100
2020-09-29,US,2,0-100,SHOPIFY,Pro,2,0-100,US,2,0-100,SHOPIFY,2,0-100
2020-09-28,US,0,0-100,SHOPIFY,Pro,3,0-100,US,0,0-100,SHOPIFY,3,0-100
2020-09-28,GB,21,0-100,SHOPIFY,Free,90,0-100,GB,21,0-100,SHOPIFY,90,0-100
2020-09-28,DE,0,0-100,SHOPIFY,Free,208,100-1k,DE,0,0-100,SHOPIFY,208,100-1k
2020-09-28,US,2262,1-10k,SHOPIFY,Pro,414,100-1k,US,2262,1-10k,SHOPIFY,414,100-1k
2020-09-28,US,200,100-1k,SHOPIFY,Pro,41,0-100,US,200,100-1k,SHOPIFY,41,0-100
2020-09-28,GB,35,0-100,SHOPIFY,Pro,1617,1-10k,GB,35,0-100,SHOPIFY,1617,1-10k
2020-09-28,GB,0,0-100,SHOPIFY,Free,1571,1-10k,GB,0,0-100,SHOPIFY,1571,1-10k
2020-09-28,FR,0,0-100,SHOPIFY,Free,0,0-100,FR,0,0-100,SHOPIFY,0,0-100
2020-09-28,US,0,0-100,SHOPIFY,Free,54,0-100,US,0,0-100,SHOPIFY,54,0-100
2020-09-28,CA,3,0-100,SHOPIFY,Free,183,100-1k,CA,3,0-100,SHOPIFY,183,100-1k
2020-09-27,NZ,235,100-1k,SHOPIFY,Free,4753,1-10k,NZ,235,100-1k,SHOPIFY,4753,1-10k
2020-09-27,US,1,0-100,SHOPIFY,Free,2053,1-10k,US,1,0-100,SHOPIFY,2053,1-10k
2020-09-27,US,1015,1-10k,SHOPIFY,Pro,326,100-1k,US,1015,1-10k,SHOPIFY,326,100-1k
2020-09-27,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-26,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-26,US,3682,1-10k,SHOPIFY,Pro,926,100-1k,US,3682,1-10k,SHOPIFY,926,100-1k
2020-09-26,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-26,US,578,100-1k,SHOPIFY,Pro,29488,10-30k,US,578,100-1k,SHOPIFY,29488,10-30k
2020-09-26,NULL,0,0-100,SHOPIFY,Pro,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2020-09-26,GB,2,0-100,SHOPIFY,Free,80,0-100,GB,2,0-100,SHOPIFY,80,0-100
2020-09-26,US,1,0-100,SHOPIFY,Free,2852,1-10k,US,1,0-100,SHOPIFY,2852,1-10k
2020-09-26,NULL,0,0-100,SHOPIFY,Free,2,0-100,NULL,0,0-100,SHOPIFY,2,0-100
2020-09-25,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-25,ZA,6,0-100,SHOPIFY,Pro,103,100-1k,ZA,6,0-100,SHOPIFY,103,100-1k
2020-09-25,BR,0,0-100,SHOPIFY,Pro,123,100-1k,BR,0,0-100,SHOPIFY,123,100-1k
2020-09-25,GB,98,0-100,SHOPIFY,Pro,120,100-1k,GB,98,0-100,SHOPIFY,120,100-1k
2020-09-25,RO,0,0-100,SHOPIFY,Pro,75,0-100,RO,0,0-100,SHOPIFY,75,0-100
2020-09-25,AU,1,0-100,SHOPIFY,Free,154,100-1k,AU,1,0-100,SHOPIFY,154,100-1k
2020-09-25,US,391,100-1k,SHOPIFY,Pro,0,0-100,US,391,100-1k,SHOPIFY,0,0-100
2020-09-25,US,13606,10-30k,BIGCOMMERCE,SuperPro,1708,1-10k,US,13606,10-30k,BIGCOMMERCE,1708,1-10k
2020-09-25,US,0,0-100,SHOPIFY,SuperPro,4,0-100,US,0,0-100,SHOPIFY,4,0-100
2020-09-25,US,0,0-100,SHOPIFY,Free,27,0-100,US,0,0-100,SHOPIFY,27,0-100
2020-09-24,US,0,0-100,SHOPIFY,Free,6,0-100,US,0,0-100,SHOPIFY,6,0-100
2020-09-24,US,12,0-100,SHOPIFY,Pro,74,0-100,US,12,0-100,SHOPIFY,74,0-100
2020-09-24,US,0,0-100,SHOPIFY,Pro,309,100-1k,US,0,0-100,SHOPIFY,309,100-1k
2020-09-24,US,3,0-100,SHOPIFY,Free,26,0-100,US,3,0-100,SHOPIFY,26,0-100
2020-09-24,IE,0,0-100,SHOPIFY,Free,100,0-100,IE,0,0-100,SHOPIFY,100,0-100
2020-09-24,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-24,US,0,0-100,SHOPIFY,Free,48,0-100,US,0,0-100,SHOPIFY,48,0-100
2020-09-24,US,1196,1-10k,SHOPIFY,Pro,63,0-100,US,1196,1-10k,SHOPIFY,63,0-100
2020-09-24,US,0,0-100,SHOPIFY,Pro,96,0-100,US,0,0-100,SHOPIFY,96,0-100
2020-09-24,CZ,312,100-1k,SHOPIFY,Pro,0,0-100,CZ,312,100-1k,SHOPIFY,0,0-100
2020-09-23,US,13,0-100,SHOPIFY,Pro,17,0-100,US,13,0-100,SHOPIFY,17,0-100
2020-09-23,NULL,0,0-100,SHOPIFY,Pro,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2020-09-23,US,151,100-1k,SHOPIFY,Pro,155,100-1k,US,151,100-1k,SHOPIFY,155,100-1k
2020-09-23,NULL,0,0-100,SHOPIFY,Pro,537,100-1k,NULL,0,0-100,SHOPIFY,537,100-1k
2020-09-23,US,0,0-100,SHOPIFY,Free,35,0-100,US,0,0-100,SHOPIFY,35,0-100
2020-09-22,ES,0,0-100,SHOPIFY,Free,0,0-100,ES,0,0-100,SHOPIFY,0,0-100
2020-09-22,GB,1485,1-10k,SHOPIFY,Pro,4362,1-10k,GB,1485,1-10k,SHOPIFY,4362,1-10k
2020-09-22,US,0,0-100,SHOPIFY,Pro,159,100-1k,US,0,0-100,SHOPIFY,159,100-1k
2020-09-22,NULL,0,0-100,SHOPIFY,Free,270,100-1k,NULL,0,0-100,SHOPIFY,270,100-1k
2020-09-22,US,0,0-100,SHOPIFY,Free,60,0-100,US,0,0-100,SHOPIFY,60,0-100
2020-09-22,US,163,100-1k,SHOPIFY,Free,2,0-100,US,163,100-1k,SHOPIFY,2,0-100
2020-09-22,US,2,0-100,SHOPIFY,Pro,978,100-1k,US,2,0-100,SHOPIFY,978,100-1k
2020-09-22,RU,225,100-1k,SHOPIFY,Pro,0,0-100,RU,225,100-1k,SHOPIFY,0,0-100
2020-09-22,GB,0,0-100,SHOPIFY,Pro,119,100-1k,GB,0,0-100,SHOPIFY,119,100-1k
2020-09-22,US,0,0-100,SHOPIFY,Free,25,0-100,US,0,0-100,SHOPIFY,25,0-100
2020-09-21,US,0,0-100,SHOPIFY,Free,985,100-1k,US,0,0-100,SHOPIFY,985,100-1k
2020-09-21,IN,0,0-100,SHOPIFY,Free,7,0-100,IN,0,0-100,SHOPIFY,7,0-100
2020-09-21,US,0,0-100,SHOPIFY,Free,16876,10-30k,US,0,0-100,SHOPIFY,16876,10-30k
2020-09-21,US,1,0-100,SHOPIFY,Free,541,100-1k,US,1,0-100,SHOPIFY,541,100-1k
2020-09-21,NULL,0,0-100,SHOPIFY,Free,522,100-1k,NULL,0,0-100,SHOPIFY,522,100-1k
2020-09-21,US,0,0-100,SHOPIFY,Free,25,0-100,US,0,0-100,SHOPIFY,25,0-100
2020-09-21,US,0,0-100,SHOPIFY,Free,895,100-1k,US,0,0-100,SHOPIFY,895,100-1k
2020-09-21,US,0,0-100,SHOPIFY,Free,725,100-1k,US,0,0-100,SHOPIFY,725,100-1k
2020-09-21,NULL,135,100-1k,SHOPIFY,Pro,35,0-100,NULL,135,100-1k,SHOPIFY,35,0-100
2020-09-21,GB,0,0-100,SHOPIFY,Pro,17400,10-30k,GB,0,0-100,SHOPIFY,17400,10-30k
2020-09-21,US,3,0-100,SHOPIFY,Free,4,0-100,US,3,0-100,SHOPIFY,4,0-100
2020-09-21,US,0,0-100,SHOPIFY,Free,1199,1-10k,US,0,0-100,SHOPIFY,1199,1-10k
2020-09-20,US,0,0-100,SHOPIFY,Free,16,0-100,US,0,0-100,SHOPIFY,16,0-100
2020-09-20,US,0,0-100,SHOPIFY,Free,34,0-100,US,0,0-100,SHOPIFY,34,0-100
2020-09-20,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-20,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-20,US,1,0-100,SHOPIFY,Free,0,0-100,US,1,0-100,SHOPIFY,0,0-100
2020-09-20,US,882,100-1k,SHOPIFY,Pro,191,100-1k,US,882,100-1k,SHOPIFY,191,100-1k
2020-09-20,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2020-09-19,IN,6069,1-10k,SHOPIFY,SuperPro,247,100-1k,IN,6069,1-10k,SHOPIFY,247,100-1k
2020-09-19,FR,0,0-100,SHOPIFY,SuperPro,59,0-100,FR,0,0-100,SHOPIFY,59,0-100
2020-09-19,US,0,0-100,SHOPIFY,Free,1,0-100,US,0,0-100,SHOPIFY,1,0-100
2020-09-19,US,4170,1-10k,SHOPIFY,Pro,9195,1-10k,US,4170,1-10k,SHOPIFY,9195,1-10k
2020-09-19,ID,0,0-100,SHOPIFY,Pro,136,100-1k,ID,0,0-100,SHOPIFY,136,100-1k
2020-09-19,GB,2,0-100,SHOPIFY,Free,103,100-1k,GB,2,0-100,SHOPIFY,103,100-1k
2020-09-19,US,1,0-100,SHOPIFY,Free,381,100-1k,US,1,0-100,SHOPIFY,381,100-1k
2020-09-19,US,353,100-1k,SHOPIFY,Pro,44,0-100,US,353,100-1k,SHOPIFY,44,0-100
2020-09-18,ES,22,0-100,SHOPIFY,Pro,17,0-100,ES,22,0-100,SHOPIFY,17,0-100
2020-09-18,BR,86,0-100,SHOPIFY,Pro,30,0-100,BR,86,0-100,SHOPIFY,30,0-100
2020-09-18,US,74,0-100,SHOPIFY,Pro,48,0-100,US,74,0-100,SHOPIFY,48,0-100
2020-09-18,US,0,0-100,SHOPIFY,Pro,576,100-1k,US,0,0-100,SHOPIFY,576,100-1k
2020-09-18,DE,11,0-100,SHOPIFY,Free,163,100-1k,DE,11,0-100,SHOPIFY,163,100-1k
2020-09-18,PL,41,0-100,SHOPIFY,Pro,1256,1-10k,PL,41,0-100,SHOPIFY,1256,1-10k
2020-09-18,US,0,0-100,SHOPIFY,Pro,104,100-1k,US,0,0-100,SHOPIFY,104,100-1k
2020-09-17,US,0,0-100,SHOPIFY,Free,28,0-100,US,0,0-100,SHOPIFY,28,0-100
2020-09-17,US,489,100-1k,SHOPIFY,Pro,57,0-100,US,489,100-1k,SHOPIFY,57,0-100
